tconst	titleType	title	year	endYear	isAdult	runtime	genres	rating	numVotes	description	cast	streaming_platforms	url	scrape_status
tt0460505	movie	The Rocket	2005.0	\N	0.0	124	Biography,Drama,Sport	7.6	5559.0	"The story of Quebec's most beloved hockey player, Maurice ""The Rocket"" Richard, focusing on the struggles of a French Canadian in the National Hockey League dominated by Anglophones."			https://www.streamwithvpn.com/the-rocket-2005	success
tt0185070		UFO Robo Grendizer											https://www.streamwithvpn.com/ufo-robo-grendizer-1975	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/ufo-robo-grendizer
tt0420509	movie	The Aura	2005.0	\N	0.0	134	Crime,Drama,Thriller	7.1	15412.0	A quiet, epileptic taxidermist plans the perfect crime. All he needs is the right opportunity. An accident, perhaps…			https://www.streamwithvpn.com/the-aura-2005	success
tt30017619	movie	The Bad Guys 2	2025.0	\N	0.0	104	Action,Adventure,Animation	7.1	15412.0	The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.			https://www.streamwithvpn.com/the-bad-guys-2-2025	success
tt0499537	movie	Offside	2006.0	\N	0.0	93	Comedy,Drama,Sport	7.3	9014.0	In the sleepy town of Stensfors, the soccer team used to be something to be proud of , playing in the national league 30 years ago. Now the team will be dissolved if it can't win the rest of the games in the local league. Team member Kent goes on a business trip to Liverpool and meet Duncan Miller, the premier league football star of the 1980s who promises to come over to Sweden and play a few games just for fun. Unfortunately, when he arrives it is obvious that their saviour is both an alcoholic and very unfit to play. Plot by Mattias Thuresson.			https://www.streamwithvpn.com/offside-2006	success
tt0058126	movie	Hamlet	1964.0	\N	0.0	140	Drama	8.2	3142.0	"Shakespeare's 17th century masterpiece about the ""Melancholy Dane"" was given one of its best screen treatments by Soviet director Grigori Kozintsev. Kozintsev's Elsinore was a real castle in Estonia, utilized metaphorically as the ""stone prison"" of the mind wherein Hamlet must confine himself in order to avenge his father's death. Hamlet himself is portrayed (by Innokenti Smoktunovsky) as the sole sensitive intellectual in a world made up of debauchers and revellers. Several of Kozintsev directorial choices seem deliberately calculated to inflame the purists: Hamlet's delivers his ""To be or not to be"" soliloquy with his back to the camera, allowing the audience to fill in its own interpretations."			https://www.streamwithvpn.com/hamlet-1964	success
tt0247729	tvSeries	Static Shock	2000.0	2004	0.0	30	Action,Adventure,Animation	7.4	7461.0	An ordinary inner-city kid gains extraordinary powers and becomes an urban legend as the first teenage African-American superhero.			https://www.streamwithvpn.com/static-shock-2000	success
tt0053137	movie	On the Beach	1959.0	\N	0.0	134	Drama,Romance,Sci-Fi	7.1	15401.0	In 1964, atomic war wipes out humanity in the northern hemisphere; one American submarine finds temporary safe haven in Australia, where life-as-usual covers growing despair. In denial about the loss of his wife and children in the holocaust, American Captain Towers meets careworn but gorgeous Moira Davidson, who begins to fall for him. The sub returns after reconnaissance a month (or less) before the end; will Towers and Moira find comfort with each other?			https://www.streamwithvpn.com/on-the-beach-1959	success
tt7581552		Unda											https://www.streamwithvpn.com/unda-2019	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/unda
tt0092513	movie	Adventures in Babysitting	1987.0	\N	0.0	102	Adventure,Comedy,Crime	6.9	52730.0	When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.			https://www.streamwithvpn.com/adventures-in-babysitting-1987	success
tt3881784	movie	Stronger	2017.0	\N	0.0	119	Biography,Drama	6.9	52486.0	A victim of the Boston Marathon bombing in 2013 helps the police track down the killers while struggling to recover from devastating trauma.			https://www.streamwithvpn.com/stronger-2017	success
tt8335218	tvSeries	No Man's Land	2020.0	\N	0.0	45	Drama,Thriller,War	7.8	4411.0	Dive into the depths of the Syrian civil war through the eyes of Antoine, a young French man, in search for his estranged, presumed to be dead sister. While unraveling the mystery, piece by piece, Antoine’s journey crosses paths with adventurers and anarchists, spies and innocent victims, and provides a unique look on the tragic events in Syria, and the way they affect the entire world.			https://www.streamwithvpn.com/no-mans-land-2020	success
tt0083833	movie	Diner	1982.0	\N	0.0	110	Comedy,Drama	7.0	23732.0	Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.			https://www.streamwithvpn.com/diner-1982	success
tt2240991	tvSeries	A Touch of Cloth	2012.0	2014	0.0	60	Action,Comedy,Crime	7.8	4410.0	"Hannah plays DI Jack Cloth, who is called in to investigate an apparent series of serial killings alongside his new partner, DC Anne Oldman, described as a ""plucky, no-nonsense sidekick"". Playing with the cliches and conventions of British police dramas, subplots include Cloth dealing with visions of his dead wife and the bisexual DC Oldman coming to grips with her feelings for both her female fiancee and Cloth."			https://www.streamwithvpn.com/a-touch-of-cloth-2012	success
tt0935075	movie	Rabbit Hole	2010.0	\N	0.0	91	Drama	6.9	52409.0	Life for a happy couple is turned upside down after their young son dies in an accident.			https://www.streamwithvpn.com/rabbit-hole-2010	success
tt16477402		WWII in Color: Road to Victory											https://www.streamwithvpn.com/wwii-in-color-road-to-victory-2021	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/wwii-in-color-road-to-victory
tt0234288		Divided We Fall											https://www.streamwithvpn.com/divided-we-fall-2000	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/divided-we-fall
tt0108717		Mystery!: Cadfael											https://www.streamwithvpn.com/mystery-cadfael-1994	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/mystery-cadfael
tt0056059	movie	Hatari!	1962.0	\N	0.0	157	Action,Adventure,Comedy	7.1	15302.0	A female wildlife photographer arrives on an East African reservation where a group of men trap wild animals for zoos and circuses.			https://www.streamwithvpn.com/hatari-1962	success
tt18332852	tvSeries	Outlander: Blood of My Blood	2025.0	\N	0.0	60	Drama	8.3	2920.0	From the battlefields of World War I to the rugged Highlands of 18th century Scotland, two fated couples must defy the forces that seek to tear them apart, unfolding in surprising and unforeseen ways in this romantic saga that unfolds across time.			https://www.streamwithvpn.com/outlander-blood-of-my-blood	success
tt2328819		A Long Story											https://www.streamwithvpn.com/a-long-story-2012	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/a-long-story
tt1626146	movie	Hector and the Search for Happiness	2014.0	\N	0.0	114	Adventure,Comedy,Drama	6.9	52050.0	Hector is a quirky psychiatrist who has become increasingly tired of his humdrum life. As he tells his girlfriend, Clara, he feels like a fraud: he hasn’t really tasted life, and yet he’s offering advice to patients who are just not getting any happier. So Hector decides to break out of his deluded and routine driven life. Armed with buckets of courage and child-like curiosity, he embarks on a global quest in hopes of uncovering the elusive secret formula for true happiness. And so begins a larger than life adventure with riotously funny results.			https://www.streamwithvpn.com/hector-and-the-search-for-happiness-2014	success
tt16098700	tvSeries	Fire Country	2022.0	\N	0.0	44	Drama	7.1	15282.0	Seeking redemption and a shortened prison sentence, young convict Bode Donovan joins a firefighting program that returns him to his small Northern California hometown, where he and other inmates work alongside elite firefighters to extinguish massive blazes across the region.			https://www.streamwithvpn.com/fire-country-2022	success
tt3622120		Kilo Two Bravo											https://www.streamwithvpn.com/kilo-two-bravo-2014	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/kilo-two-bravo
tt0094416	tvSeries	American Experience	1988.0	\N	0.0	120	Biography,Documentary,History	8.6	2427.0	TV's most-watched history series brings to life the compelling stories from our past that inform our understanding of the world today.			https://www.streamwithvpn.com/american-experience-1988	success
tt0948544	movie	Troubled Water	2008.0	\N	0.0	115	Drama,Music	7.5	6329.0	A man with a troubled past is released on parole. He finds work as a church organist and develops a rewarding relationship with a priest and her young son. However, his past soon catches up with him.			https://www.streamwithvpn.com/troubled-water-2008	success
tt0071203	movie	Belladonna of Sadness	1973.0	\N	0.0	86	Animation,Drama,Fantasy	7.3	8944.0	An evil feudal lord rapes a village girl on her wedding night and proceeds to ruin her and her husband's lives. After she's eventually banished from her village, the girl makes a pact with the devil to gain magical ability and take revenge.			https://www.streamwithvpn.com/belladonna-of-sadness-1973	success
tt0073918	movie	The Yakuza	1974.0	\N	0.0	112	Action,Crime,Drama	7.2	11263.0	When George Tanner does business with high-ranking Yakuza Tono, Tono kidnaps his daughter, and George summons his old friend, private eye Harry Kilmer, to Japan to investigate.			https://www.streamwithvpn.com/the-yakuza-1974	success
tt0042906	movie	La Ronde	1950.0	\N	0.0	93	Drama,Romance	7.5	6321.0	An all-knowing interlocutor guides us through a series of affairs in Vienna, 1900. A soldier meets an eager young lady of the evening. Later he has an affair with a young lady, who becomes a maid and does similarly with the young man of the house. The young man seduces a married woman. On and on, spinning on the gay carousel of life.			https://www.streamwithvpn.com/la-ronde-1950	success
tt0368711		End of the Century: The Story of the Ramones											https://www.streamwithvpn.com/end-of-the-century-the-story-of-the-ramones-2003	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/end-of-the-century-the-story-of-the-ramones
tt30415138	movie	Toofan	2024.0	\N	0.0	145	Action,Crime	7.3	8933.0	"Born into tragedy, Galib rises from village outcast to criminal mastermind ""Toofan"" in 90s Bangladesh. As authorities close in, he takes desperate measures to maintain his empire, sparking a dangerous game of power and identity."			https://www.streamwithvpn.com/toofan-2024	success
tt35834854		Kanneda											https://www.streamwithvpn.com/kanneda-2025	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/kanneda
tt0418038		Outfoxed: Rupert Murdoch's War on Journalism											https://www.streamwithvpn.com/outfoxed-rupert-murdochs-war-on-journalism-2004	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/outfoxed-rupert-murdochs-war-on-journalism
